g,LeveleV
4,29.094198,
14,29.095493,
12,29.096779,
12,29.101174,
10,29.108358,
6,29.108390,
8,29.113087,
2,29.300406,
2,29.306254,
4,29.309247,
14,29.312057,
12,29.312181,
6,29.318702,
4,29.320392,
8,29.323690,
12,29.326219,
10,29.326873,
10,29.328512,
6,29.333472,
8,29.336085,
4,29.451029,
2,29.457573,
12,29.463735,
10,29.464165,
6,29.467867,
4,29.475259,
8,29.477393,
10,29.480837,
8,29.485249,
6,29.487240,
10,29.542966,
8,29.587402,
8,29.598863,
10,29.605959,
6,29.609780,
8,29.611615,
14,29.631489,
12,29.646115,
12,29.649881,
6,29.650675,
12,29.661992,
10,29.668183,
4,29.672763,
8,29.686865,
10,29.702756,
10,29.707463,
6,29.764004,
8,29.793800,
6,29.796583,
2,29.850939,
8,29.853719,
4,29.854721,
10,29.861935,
12,29.875297,
10,29.876788,
6,29.879521,
8,29.889379,
10,29.906924,
8,29.911167,
4,29.920861,
4,29.928744,
6,29.966180,
2,29.991728,
6,30.004989,
8,30.015170,
4,30.031338,
2,30.034840,
6,30.040134,
10,30.041063,
8,30.079813,
8,30.157185,
6,30.224909,
6,30.326859,
4,30.328832,
12,30.393479,
8,30.459365,
10,30.525238,
10,30.554567,
10,30.563412,
8,30.683022,
12,30.695842,
10,30.735937,
10,30.738691,
8,30.749797,
6,30.783040,
10,30.792771,
4,30.859285,
10,30.881621,
6,30.915947,
6,30.924331,
8,31.016886,
8,31.048058,
8,31.075021,
6,31.086804,
8,31.086998,
10,31.087110,
8,31.097429,
6,31.114482,
10,31.119998,
12,31.121351,
6,31.126575,
6,31.235632,
6,31.298277,
4,31.380723,
2,31.456439,
10,31.495810,
6,31.507576,
8,31.508370,
4,31.510236,
10,31.547632,
12,31.550006,
6,31.568891,
4,31.575465,
4,31.578065,
8,31.587734,
10,31.589241,
6,31.590486,
8,31.606880,
8,31.637457,
10,31.672868,
8,31.676309,
4,31.708977,
6,31.751496,
6,31.924565,
2,31.925343,
16,31.926495,
18,31.926514,
8,31.927760,
12,31.929761,
14,31.930929,
16,31.930951,
14,31.934019,
12,31.934170,
10,31.935125,
4,31.938664,
10,31.941496,
8,31.946772,
6,31.947238,
6,31.973773,
8,32.012638,
10,32.093968,
8,32.114150,
10,32.130190,
14,32.158003,
16,32.158041,
10,32.161842,
12,32.162028,
14,32.162050,
12,32.163688,
4,32.165540,
6,32.170200,
12,32.309161,
14,32.309171,
8,32.314326,
12,32.315989,
10,32.319761,
16,32.380701,
14,32.380897,
8,32.429730,
10,32.453749,
8,32.454450,
14,32.460565,
12,32.461583,
10,32.483344,
12,32.483663,
10,32.892123,
12,32.923272,
14,32.928910,
8,32.989693,
6,32.991183,
10,33.053893,
12,33.058812,
8,33.059529,
10,33.060798,
6,33.107631,
4,33.142263,
12,33.938555,
10,33.939271,
12,33.946815,
8,33.946945,
14,33.947159,
10,33.947765,
18,35.223353,
16,35.223678,
,36.841,

#ignore,test#9.11
